further_info_table,link,name,num_reviews,overall_rating,price,rank_in_group,rank_overall,sales_info,Frets,Scale,Colour_amber,Colour_black,Colour_black matt,Colour_black natural burst,Colour_black with graphics,"Colour_black, white",Colour_blonde,Colour_blue,Colour_bourbon burst,Colour_brown,Colour_burgundy,Colour_burst,Colour_cherry,Colour_cherry burst,Colour_cherry burst flame,Colour_cherry sunburst,Colour_cognac burst flame,Colour_ebony,Colour_gold,Colour_green,Colour_grey,Colour_honey,Colour_honeyburst,Colour_iced tea,Colour_ivory,Colour_jade,Colour_lemon burst,Colour_lemon flame,Colour_mandarin,Colour_matte green,Colour_miscellaneous,Colour_natural,Colour_natural koa,Colour_ocean flame,Colour_paradise flame,Colour_purple,Colour_red,Colour_silver,Colour_silver burst,Colour_smokehouse burst,Colour_sunburst,Colour_tobacco,Colour_tobacco sunburst,Colour_trans cherry burst,Colour_vintage burst,Colour_vintage sunburst,Colour_walnut,Colour_white,Colour_worn ebony,Colour_worn heritage cherry,Colour_worn metallic gold,Colour_worn purple,Colour_yellow,Colour_nan,Body_alder,Body_ash,Body_basswood,Body_chambered spanish cedar,Body_mahogany,Body_nato,Body_okoume,Body_poplar,Body_sapele,Body_silverleaf maple,Body_solid wood,Body_spruce,Body_nan,Top_basswood,Top_buckeye,Top_burl poplar,Top_carved maple,Top_carved swamp ash,Top_hardwood,Top_koa,Top_mahogany,Top_maple,"Top_maple, flamed","Top_maple, quilt",Top_masonite,Top_none,Top_poplar,Top_poplar burl,Top_spruce,Top_swamp ash,Top_nan,Neck_mahogany,"Neck_mahogany, maple",Neck_maple,"Neck_maple, walnut","Neck_maple, walnut, maple",Neck_nato,Neck_nyatoh,Neck_okume,Neck_rosewood,Neck_sapele,Neck_silver leaf maple,Neck_nan,Fretboard_amaranth,Fretboard_blackwood,Fretboard_ebony,Fretboard_engineered hard  wood,Fretboard_indian laurel,Fretboard_jatoba,Fretboard_laurel,Fretboard_maple,Fretboard_ovangkol,Fretboard_pao ferro,Fretboard_pine wood,Fretboard_purple heart,Fretboard_resonator wood,Fretboard_richlite,Fretboard_roseacer,Fretboard_rosewood,Fretboard_tigerstripe ebony,Fretboard_walnut,Fretboard_nan,Pickups_h,"Pickups_h, p90",Pickups_hh,"Pickups_hh, piezo",Pickups_hhh,Pickups_hs,Pickups_hsh,Pickups_p90,"Pickups_p90, p90","Pickups_s, p90",Pickups_ss,Pickups_nan,Tremolo_bigsby-style,Tremolo_floyd rose,Tremolo_fr-style,Tremolo_music man,Tremolo_none,Tremolo_prs-style,Tremolo_standard,Tremolo_vintage,Tremolo_nan,Incl. Case_no,Incl. Case_yes,Incl. Case_nan
"{'colour': 'sunburst', 'body': 'poplar', 'top': 'maple, quilt', 'neck': 'maple', 'fretboard': 'purple heart', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/ibanez_art120qa_sb.htm,ibanez art120qa-sb,6.0,1,325,158,24158,"{'item number': '485630', 'sales unit': '1 piece', 'available since': 'february 2020'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"{'colour': 'gold', 'body': 'okoume', 'top': 'hardwood', 'neck': 'okume', 'fretboard': 'indian laurel', 'frets': '22', 'scale': '629 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/epiphone_les_paul_muse_smoked_almond.htm,epiphone les paul muse smoked almond,3.0,1,499,303,39849,"{'item number': '483576', 'sales unit': '1 piece', 'available since': 'january 2020'}",22.0,629.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"{'colour': 'red', 'body': 'mahogany', 'top': 'none', 'neck': 'maple', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'p90, p90', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'yes'}",https://www.thomann.de/ie/gibson_lp_special_tribute_p_90_vc.htm,gibson lp special tribute p-90 vc,0.0,0,1025,174,28094,"{'item number': '482436', 'sales unit': '1 piece', 'available since': 'march 2020'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"{'colour': 'gold', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'p90, p90', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/gibson_les_paul_54_goldtop_vos.htm,gibson les paul 54 goldtop vos,2.0,1,4299,202,29128,"{'item number': '459286', 'sales unit': '1 piece', 'available since': 'may 2019'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'black', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'indian laurel', 'frets': '22', 'scale': '629 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/epiphone_les_paul_classic_ebony.htm,epiphone les paul classic ebony,5.0,1,499,188,28716,"{'item number': '482192', 'sales unit': '1 piece', 'available since': 'january 2020'}",22.0,629.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'indian laurel', 'frets': '22', 'scale': '629 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/epiphone_les_paul_standard_50s_vss.htm,epiphone les paul standard 50`s vss,4.0,1,545,206,29270,"{'item number': '482229', 'sales unit': '1 piece', 'available since': 'january 2020'}",22.0,629.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'none', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '629 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/epiphone_les_paul_studio_lt_vs.htm,epiphone les paul studio lt vs,14.0,1,235,187,28712,"{'item number': '427466', 'sales unit': '1 piece', 'available since': 'december 2017'}",22.0,629.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"{'colour': 'gold', 'body': 'nato', 'top': 'none', 'neck': 'nato', 'fretboard': 'laurel', 'frets': '22', 'scale': '629 mm', 'pickups': 'h, p90', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/gretsch_g2215_p90_strml_jr._jet_club_s.htm,gretsch g2215-p90 strml jr. jet club s,1.0,1,408,234,31290,"{'item number': '497960', 'sales unit': '1 piece', 'available since': 'october 2020'}",22.0,629.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"{'colour': 'sunburst', 'body': 'sapele', 'top': 'mahogany', 'neck': 'sapele', 'fretboard': 'ebony', 'frets': '21', 'scale': '632 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/taylor_t5z_classic_seb.htm,taylor t5z classic dlx,2.0,1,2599,247,32384,"{'item number': '406622', 'sales unit': '1 piece', 'available since': 'march 2017'}",21.0,632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'black', 'body': 'mahogany', 'top': 'mahogany', 'neck': 'mahogany', 'fretboard': 'amaranth', 'frets': '24', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/harley_benton_sc_1000_vb_progressive_bundle_set.htm,harley benton sc-1000 sbk progressive bundle,0.0,0,319,165,27591,"{'item number': '441843', 'sales unit': '1 piece', 'available since': 'june 2018'}",24.0,628.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '624 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'yes'}",https://www.thomann.de/ie/prs_s2_mccarty_sc594_ey.htm,prs s2 mccarty sc594 ey,0.0,0,1999,298,38345,"{'item number': '482285', 'sales unit': '1 piece', 'available since': 'september 2020'}",22.0,624.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"{'colour': 'burst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'ebony', 'frets': '24', 'scale': '629 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/esp_ltd_ec_1000t_fm_blknb.htm,esp ltd ec-1000t fm blknb,0.0,0,1050,284,35746,"{'item number': '483889', 'sales unit': '1 piece', 'available since': 'march 2020'}",24.0,629.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"{'colour': 'red', 'body': 'mahogany', 'top': 'none', 'neck': 'mahogany', 'fretboard': 'pao ferro', 'frets': '24', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/esp_ltd_ec1000_stbc.htm,esp ltd ec-1000qm stbc,20.0,1,1050,253,33294,"{'item number': '153905', 'sales unit': '1 piece', 'available since': 'august 2002'}",24.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"{'colour': 'blue', 'body': 'mahogany', 'top': 'none', 'neck': 'mahogany', 'fretboard': 'jatoba', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/cort_classic_rock_cr200_flip_blue.htm,cort classic rock cr200 flip blue,0.0,0,345,239,31786,"{'item number': '484321', 'sales unit': '1 piece', 'available since': 'march 2020'}",22.0,628.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"{'colour': 'black', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'ebony', 'frets': '24', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/epiphone_les_paul_prophecy_black.htm,epiphone les paul prophecy black,1.0,1,922,240,31846,"{'item number': '501856', 'sales unit': '1 piece', 'available since': 'november 2020'}",24.0,628.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"{'colour': 'natural', 'body': 'mahogany', 'top': 'none', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'bigsby-style', 'incl. case': 'no', 'incl. gigbag': 'yes'}",https://www.thomann.de/ie/framus_teambuilt_panthera_legacy_nt.htm,framus teambuilt panthera legacy nt,1.0,1,1399,184,28665,"{'item number': '500148', 'sales unit': '1 piece', 'available since': 'october 2020'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'spruce', 'neck': 'mahogany, maple', 'fretboard': 'pao ferro', 'frets': '22', 'scale': '628 mm', 'pickups': 'p90, p90', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/guild_aristocrat_p90_vsb.htm,guild aristocrat p90 vsb,0.0,0,749,297,38299,"{'item number': '469026', 'sales unit': '1 piece', 'available since': 'november 2019'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"{'colour': 'black', 'body': 'poplar', 'top': 'none', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/epiphone_les_paul_special_ve_ebv_bundle.htm,epiphone les paul special ve ebv bundle,0.0,0,275,217,29898,"{'item number': '500254', 'sales unit': '1 piece', 'available since': 'august 2020'}",22.0,628.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"{'colour': 'gold', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/gibson_les_paul_57_goldtop_db_vos.htm,gibson les paul 57 goldtop db vos,0.0,0,4299,245,32314,"{'item number': '459290', 'sales unit': '1 piece', 'available since': 'may 2019'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'black', 'body': 'basswood', 'top': 'basswood', 'neck': 'maple, walnut', 'fretboard': 'pao ferro', 'frets': '23', 'scale': '629 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/dangelico_deluxe_atlantic_hunter_green.htm,dangelico deluxe atlantic hunter green,1.0,1,1199,276,35032,"{'item number': '506196', 'sales unit': '1 piece', 'available since': 'november 2020'}",23.0,629.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'black', 'body': 'mahogany', 'top': 'none', 'neck': 'maple', 'fretboard': 'rosewood', 'frets': '22', 'scale': '625 mm', 'pickups': 'ss', 'tremolo': 'bigsby-style', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/gretsch_g6128t_53_vs_duo_jet_bk.htm,gretsch g6128t-53 vs duo jet bk,1.0,1,2699,201,29114,"{'item number': '406436', 'sales unit': '1 piece', 'available since': 'july 2017'}",22.0,625.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/gibson_les_paul_59_washed_cherry_vos_509871.htm,gibson les paul 59 washed cherry vos,0.0,0,5999,353,86224,"{'item number': '509871', 'sales unit': '1 piece', 'available since': 'december 2020'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'black', 'body': 'mahogany', 'top': 'none', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '625 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/gretsch_g6228_jet_bt_black.htm,gretsch g6228 jet bt black,2.0,1,1990,324,46713,"{'item number': '428694', 'sales unit': '1 piece', 'available since': 'june 2018'}",22.0,625.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'black', 'body': 'alder', 'top': 'none', 'neck': 'maple', 'fretboard': 'ebony', 'frets': '24', 'scale': '629 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/solar_guitars_gc1.6c.htm,solar guitars gc1.6c,0.0,0,999,301,39457,"{'item number': '487930', 'sales unit': '1 piece', 'available since': 'september 2020'}",24.0,629.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
